measurement_time	3D_X	3D_Y	3D_Z	3D_Q2	3D_Q1	2D_Y2	2D_Y1	2D_X1	2D_X2
6932955238434443264	-0.299692	-0.114753	-0.0499534	1.22825	-1.5012	2.30552	2.95511	-2.9405	-0.00550378
6932955232001198080	-0.299704	-0.114811	-0.0503205	1.22792	-1.50157	2.30512	2.95517	-2.94024	-0.00551827
6932955225567951872	-0.299106	-0.114484	-0.0502803	1.22766	-1.50121	2.30539	2.95514	-2.94056	-0.00555852
6932955219134706688	-0.299359	-0.114537	-0.0502932	1.22788	-1.50146	2.30515	2.9553	-2.9405	-0.00540556
6932955212701459456	-0.299008	-0.114721	-0.0501901	1.22764	-1.5016	2.3059	2.9552	-2.94039	-0.00546352
6932955206268213248	-0.299082	-0.114954	-0.0504832	1.22826	-1.50175	2.30515	2.9552	-2.94044	-0.00561971
6932955199834968064	-0.299135	-0.11441	-0.0505347	1.22794	-1.50148	2.3054	2.9551	-2.94052	-0.00553598
6932955193401721856	-0.299498	-0.1144	-0.0499148	1.22794	-1.50125	2.30497	2.95539	-2.94044	-0.00555047
6932955186968475648	-0.299008	-0.114516	-0.050211	1.2275	-1.50125	2.30475	2.95512	-2.94079	-0.0056648
6932955180535229440	-0.29919	-0.11465	-0.0499421	1.22814	-1.50182	2.30548	2.95547	-2.94043	-0.00554725
6932955174101983232	-0.299316	-0.115378	-0.0508487	1.22788	-1.50159	2.30595	2.9558	-2.94046	-0.00561327
6932955167668737024	-0.29939	-0.114766	-0.0507183	1.22827	-1.50145	2.30481	2.95529	-2.94053	-0.00555047
6932955161235491840	-0.299211	-0.114192	-0.0501965	1.22803	-1.50168	2.305	2.95516	-2.94052	-0.00545064
6932955154802245632	-0.299415	-0.114928	-0.0503238	1.22802	-1.50126	2.30549	2.95536	-2.94069	-0.00548446
6932955148368998400	-0.299879	-0.11474	-0.0506957	1.22789	-1.50171	2.30573	2.95511	-2.94041	-0.00560844
6932955141935753216	-0.298857	-0.114853	-0.0504848	1.22821	-1.50149	2.30526	2.95529	-2.94068	-0.00572921
6932955135502507008	-0.299362	-0.114223	-0.0507794	1.22759	-1.50164	2.3052	2.95539	-2.94068	-0.00565675
6932955129069260800	-0.299936	-0.114503	-0.0505138	1.22783	-1.50148	2.30537	2.95532	-2.94074	-0.00549412
6932955122636015616	-0.2998	-0.115258	-0.0501885	1.22801	-1.5015	2.30574	2.95526	-2.94049	-0.00554403
6932955116202768384	-0.299444	-0.114266	-0.049984	1.22793	-1.50157	2.30526	2.9553	-2.94046	-0.00564387
6932955109769523200	-0.299499	-0.11496	-0.0506587	1.22784	-1.50146	2.3051	2.95537	-2.94055	-0.00560844
6932955103336276992	-0.299502	-0.114638	-0.050042	1.22779	-1.50172	2.30512	2.9551	-2.94066	-0.00558268
6932955096903030784	-0.299523	-0.115213	-0.0499341	1.22783	-1.50158	2.30522	2.95542	-2.94079	-0.00559395
6932955090465486848	-0.299401	-0.114328	-0.0504204	1.22789	-1.50175	2.30482	2.95519	-2.94066	-0.00558751
6932955084032241664	-0.299424	-0.115216	-0.0505121	1.22828	-1.50149	2.30559	2.95532	-2.94074	-0.00547801
6932955077598995456	-0.299808	-0.115064	-0.0505105	1.22792	-1.50168	2.30535	2.95511	-2.94094	-0.00528479
6932955071165749248	-0.299921	-0.114801	-0.0501193	1.22774	-1.50176	2.30544	2.95543	-2.94088	-0.00556819
6932955064732503040	-0.299586	-0.115213	-0.0502481	1.22777	-1.50191	2.30527	2.95531	-2.94083	-0.00552471
6932955058299256832	-0.29932	-0.114318	-0.0504493	1.22795	-1.50141	2.30534	2.95512	-2.94067	-0.00570022
6932955051866010624	-0.299454	-0.114816	-0.0506345	1.22789	-1.50129	2.30527	2.95486	-2.94061	-0.00556174
6932955045432765440	-0.299425	-0.114915	-0.0504316	1.22762	-1.50169	2.30522	2.95522	-2.94085	-0.00554886
6932955038999519232	-0.299539	-0.114817	-0.0505009	1.22805	-1.50157	2.30508	2.95526	-2.94093	-0.00543132
6932955032566273024	-0.299628	-0.114643	-0.0505121	1.22779	-1.50145	2.30525	2.95534	-2.94072	-0.00570022
6932955026133026816	-0.299588	-0.114743	-0.0500597	1.22841	-1.50176	2.30499	2.95509	-2.94089	-0.00554081
6932955019699780608	-0.299622	-0.114864	-0.0500516	1.22825	-1.5017	2.30529	2.95492	-2.94071	-0.00566319
6932955013266535424	-0.299277	-0.114614	-0.0505138	1.22798	-1.50145	2.30554	2.95509	-2.94073	-0.00550378
6932955006833288192	-0.299631	-0.114547	-0.0502561	1.22813	-1.50171	2.30477	2.95464	-2.94067	-0.00551827
6932955000400041984	-0.299306	-0.114215	-0.0501515	1.22837	-1.50153	2.30535	2.95512	-2.94084	-0.00557624
6932954993966796800	-0.299139	-0.11469	-0.050422	1.22849	-1.50137	2.30497	2.95519	-2.9406	-0.005507
6932954987533550592	-0.299156	-0.114812	-0.05043	1.22789	-1.50157	2.30513	2.95516	-2.94054	-0.00550378
6932954981100307456	-0.299483	-0.114743	-0.0497682	1.2283	-1.50191	2.30529	2.95515	-2.94076	-0.00556658
6932954974667058176	-0.299464	-0.11451	-0.0502545	1.2279	-1.50156	2.30545	2.95521	-2.94084	-0.00576624
6932954968233811968	-0.299583	-0.114178	-0.0507521	1.22827	-1.50136	2.30549	2.95505	-2.94081	-0.00550378
6932954961800565760	-0.299309	-0.11435	-0.0505347	1.22847	-1.50167	2.30501	2.95515	-2.94066	-0.00551827
6932954955367320576	-0.299303	-0.114555	-0.0503543	1.22805	-1.50145	2.30523	2.95487	-2.94077	-0.00572115
6932954948934074368	-0.299649	-0.114563	-0.0499357	1.22784	-1.50167	2.30493	2.95501	-2.94091	-0.00551988
6932954942500828160	-0.299192	-0.114502	-0.0501692	1.22797	-1.50145	2.30527	2.95512	-2.94082	-0.00563742
6932954936067581952	-0.299016	-0.11401	-0.0499856	1.22788	-1.50147	2.30507	2.95499	-2.94096	-0.00575336
6932954929634335744	-0.299979	-0.114952	-0.0504284	1.22811	-1.50126	2.30496	2.955	-2.94086	-0.0056487
6932954923201090560	-0.299609	-0.114304	-0.0503898	1.22804	-1.50123	2.30509	2.9549	-2.9407	-0.00564225
6932954916767844352	-0.299655	-0.114754	-0.0504188	1.22811	-1.50169	2.30508	2.95512	-2.94056	-0.00551022
6932954910334598144	-0.299773	-0.11488	-0.0503785	1.22824	-1.50152	2.30576	2.95493	-2.94077	-0.00536369
6932954903901352960	-0.298808	-0.114484	-0.0504381	1.22794	-1.50164	2.305	2.95512	-2.94071	-0.00560683
6932954897468105728	-0.299799	-0.113994	-0.0504123	1.22789	-1.50152	2.30526	2.9551	-2.94075	-0.00562937
6932954891034859520	-0.299564	-0.114514	-0.0500806	1.22822	-1.50137	2.3051	2.95535	-2.94074	-0.00552149
6932954884601614336	-0.299636	-0.114548	-0.0497876	1.22756	-1.5017	2.30508	2.9552	-2.94072	-0.00548607
6932954878168368128	-0.29942	-0.114911	-0.050744	1.2279	-1.50181	2.30492	2.9551	-2.94085	-0.00534437
6932954871735121920	-0.299377	-0.115097	-0.050269	1.22842	-1.50153	2.30534	2.95501	-2.94063	-0.00567446
6932954865301874688	-0.299773	-0.114326	-0.0501772	1.22792	-1.50145	2.30514	2.95498	-2.94071	-0.00565675
6932954858864332800	-0.299581	-0.114489	-0.0503527	1.22767	-1.50151	2.30542	2.95505	-2.94097	-0.00541844
6932954852431085568	-0.299269	-0.114502	-0.0506828	1.22853	-1.50145	2.30538	2.95542	-2.94106	-0.00553598
6932954845997840384	-0.299502	-0.114207	-0.0503849	1.22768	-1.50183	2.30527	2.95529	-2.94088	-0.00559717
6932954839564594176	-0.298826	-0.114423	-0.0499421	1.22794	-1.50192	2.30508	2.9556	-2.94098	-0.00545708
6932954833131347968	-0.299161	-0.114661	-0.0508664	1.22812	-1.50138	2.30518	2.9552	-2.94098	-0.00544259
6932954826698102784	-0.299404	-0.11444	-0.0501917	1.2282	-1.50161	2.30546	2.95515	-2.94125	-0.00540072
6932954820264856576	-0.300192	-0.114845	-0.0502175	1.22832	-1.50144	2.30566	2.95541	-2.94116	-0.00546835
6932954813831609344	-0.29947	-0.114221	-0.0500516	1.22776	-1.50155	2.30519	2.95513	-2.94134	-0.00538623
6932954807398364160	-0.299647	-0.114209	-0.0503012	1.22825	-1.50157	2.30539	2.95494	-2.94118	-0.00556174
6932954800965117952	-0.299345	-0.114543	-0.0505363	1.22817	-1.50161	2.3055	2.95514	-2.9413	-0.00551022
6932954794531871744	-0.300023	-0.115241	-0.0501547	1.22752	-1.50138	2.30527	2.95517	-2.94107	-0.00537174
6932954788098626560	-0.299547	-0.114952	-0.0507553	1.22836	-1.50124	2.30491	2.95518	-2.94108	-0.00565031
6932954781665380352	-0.299367	-0.11474	-0.0504155	1.22789	-1.50195	2.30519	2.95527	-2.94116	-0.00542649
6932954775232133120	-0.299238	-0.114645	-0.0500822	1.22757	-1.50139	2.30514	2.95518	-2.9411	-0.00557624
6932954768798887936	-0.298847	-0.11492	-0.0506893	1.22814	-1.50145	2.3051	2.95517	-2.94089	-0.00561327
6932954762365641728	-0.299723	-0.114619	-0.0500983	1.22821	-1.50143	2.30536	2.95532	-2.94112	-0.00563098
6932954755932395520	-0.299164	-0.114031	-0.0506893	1.22788	-1.50149	2.30492	2.95524	-2.94113	-0.00556174
6932954749499150336	-0.299805	-0.114928	-0.0502159	1.2281	-1.50153	2.30536	2.95514	-2.94106	-0.00558912
6932954743065903104	-0.299085	-0.114452	-0.0505572	1.22758	-1.5011	2.30546	2.95498	-2.94108	-0.00547318
6932954736632657920	-0.299076	-0.113917	-0.0504735	1.22865	-1.50159	2.30499	2.95531	-2.94084	-0.00552149
6932954730195113984	-0.299689	-0.114566	-0.0507762	1.22758	-1.50136	2.30548	2.95527	-2.94114	-0.00552471
6932954723761867776	-0.299676	-0.114394	-0.0505975	1.22849	-1.50163	2.30562	2.95511	-2.94107	-0.00554564
6932954717328621568	-0.299288	-0.114138	-0.0501965	1.22829	-1.50146	2.30534	2.95516	-2.94091	-0.00558107
6932954710895376384	-0.299262	-0.11454	-0.0501965	1.22812	-1.50151	2.30518	2.95517	-2.94097	-0.00551666
6932954704462130176	-0.299425	-0.115101	-0.0502191	1.22799	-1.50183	2.30577	2.95525	-2.94081	-0.00551827
6932954698028883968	-0.299477	-0.11439	-0.0506136	1.22798	-1.50138	2.30492	2.95518	-2.94092	-0.00559556
6932954691595636736	-0.299369	-0.11445	-0.0504832	1.2282	-1.50138	2.30534	2.95534	-2.94093	-0.00556013
6932954685162391552	-0.299275	-0.11506	-0.0506667	1.22751	-1.50169	2.30505	2.95511	-2.94104	-0.00562615
6932954678729145344	-0.299723	-0.1144	-0.0506313	1.22772	-1.50191	2.3052	2.95526	-2.94098	-0.00552632
6932954672295900160	-0.299527	-0.114535	-0.0502674	1.22796	-1.50158	2.30517	2.955	-2.94107	-0.00562937
6932954665862653952	-0.299145	-0.11403	-0.050649	1.22828	-1.50148	2.30514	2.95523	-2.94113	-0.00570022
6932954659429407744	-0.299285	-0.114919	-0.050517	1.2279	-1.50149	2.30547	2.95498	-2.94098	-0.00553759
6932954652996161536	-0.299841	-0.11384	-0.0507827	1.22823	-1.5014	2.30524	2.9554	-2.94124	-0.00547479
6932954646562915328	-0.299095	-0.11494	-0.0502078	1.22842	-1.50143	2.30534	2.9551	-2.94095	-0.00555047
6932954640129670144	-0.29944	-0.114178	-0.0497473	1.22789	-1.50127	2.3056	2.95486	-2.94115	-0.00570022
6932954633696423936	-0.299709	-0.114841	-0.0502448	1.22847	-1.50146	2.30528	2.95507	-2.94093	-0.00557785
6932954627263176704	-0.299427	-0.114561	-0.0503833	1.2279	-1.50173	2.30556	2.95528	-2.94082	-0.00546996
6932954620829931520	-0.29914	-0.114518	-0.050116	1.22808	-1.50127	2.30496	2.95538	-2.94109	-0.00558429
6932954614396685312	-0.299821	-0.113988	-0.0504928	1.22836	-1.50123	2.305	2.95517	-2.94093	-0.00559234
6932954607963439104	-0.299317	-0.114635	-0.0503978	1.22783	-1.50139	2.30577	2.95507	-2.94102	-0.0055392
6932954601530193920	-0.299272	-0.114558	-0.0502287	1.2277	-1.50156	2.30486	2.95524	-2.94091	-0.00553276
6932954595096946688	-0.299346	-0.114221	-0.0500194	1.22845	-1.5013	2.30578	2.95508	-2.94112	-0.00560844
6932954588663700480	-0.299802	-0.114392	-0.0498745	1.22838	-1.50175	2.30531	2.95522	-2.94098	-0.00560039
6932954582230455296	-0.299718	-0.114353	-0.0504622	1.22805	-1.5014	2.3055	2.95523	-2.94116	-0.00554081
6932954575797209088	-0.299267	-0.114796	-0.050641	1.22777	-1.50122	2.30514	2.95555	-2.94112	-0.00544098
6932954569363962880	-0.299444	-0.114368	-0.050021	1.22782	-1.50153	2.30544	2.95501	-2.94122	-0.00571149
6932954562930716672	-0.298802	-0.115208	-0.0503737	1.22758	-1.50123	2.3052	2.95532	-2.94113	-0.00549734
6932954556497470464	-0.299531	-0.114378	-0.0500629	1.22824	-1.50175	2.305	2.95533	-2.94113	-0.00546191
6932954550064225280	-0.299234	-0.114719	-0.0499405	1.22823	-1.50135	2.30525	2.95526	-2.94126	-0.00559556
6932954543630977024	-0.299963	-0.114178	-0.050401	1.22847	-1.50181	2.30519	2.95528	-2.94127	-0.00555208
6932954537193435136	-0.299454	-0.115315	-0.0503801	1.22826	-1.50165	2.30568	2.95536	-2.9413	-0.00568573
6932954530760188928	-0.298831	-0.11488	-0.0506571	1.22802	-1.5017	2.30568	2.95517	-2.9414	-0.00562454
6932954524326943744	-0.30005	-0.114231	-0.0504027	1.22808	-1.50172	2.30493	2.95522	-2.94126	-0.00557624
6932954517893697536	-0.299406	-0.114456	-0.0501611	1.22796	-1.50169	2.30514	2.95539	-2.94136	-0.00575819
6932954511460450304	-0.299279	-0.11459	-0.0507939	1.22831	-1.50126	2.30555	2.95526	-2.9415	-0.00550217
6932954505027205120	-0.299425	-0.114661	-0.0501209	1.22839	-1.50145	2.30515	2.95505	-2.94136	-0.00566802
6932954498593958912	-0.299309	-0.114712	-0.0501402	1.2284	-1.50179	2.30526	2.95546	-2.94139	-0.0056648
6932954492160712704	-0.299221	-0.114184	-0.0499067	1.22812	-1.50146	2.30544	2.95516	-2.94137	-0.00547801
6932954485727467520	-0.29943	-0.114582	-0.0503463	1.22798	-1.50166	2.30502	2.95518	-2.94124	-0.00565836
6932954479294220288	-0.299804	-0.114112	-0.0503125	1.22821	-1.50184	2.30539	2.95533	-2.94118	-0.00544098
6932954472860975104	-0.299366	-0.114518	-0.0501241	1.22879	-1.50169	2.30505	2.95557	-2.94107	-0.00565675
6932954466427728896	-0.298973	-0.114302	-0.0500629	1.22834	-1.50141	2.30561	2.95523	-2.94126	-0.00562615
6932954459994482688	-0.299596	-0.114878	-0.0501128	1.22804	-1.5013	2.3051	2.9551	-2.94126	-0.00547318
6932954453561236480	-0.298995	-0.114445	-0.0503415	1.22815	-1.50148	2.30565	2.95528	-2.94116	-0.00554886
6932954447127990272	-0.299275	-0.114585	-0.0502658	1.22773	-1.50156	2.30567	2.95564	-2.94122	-0.00551344
6932954440694744064	-0.299478	-0.114545	-0.0505782	1.22816	-1.50142	2.30476	2.95547	-2.94128	-0.00578556
6932954434261498880	-0.299694	-0.114477	-0.0504043	1.22787	-1.5015	2.30505	2.95533	-2.94131	-0.0055231
6932954427828252672	-0.299414	-0.114795	-0.0503849	1.22802	-1.50127	2.30453	2.95512	-2.94148	-0.00560683
6932954421395005440	-0.299617	-0.114867	-0.050401	1.22792	-1.50125	2.30494	2.95542	-2.94149	-0.0056809
6932954414961760256	-0.298995	-0.114381	-0.0502674	1.22792	-1.50173	2.30496	2.95538	-2.94147	-0.00559717
6932954408528514048	-0.299905	-0.114329	-0.0503672	1.22763	-1.50158	2.30495	2.9555	-2.94117	-0.00548929
6932954402095267840	-0.299705	-0.114415	-0.0504542	1.22834	-1.50168	2.3052	2.95571	-2.94123	-0.00554081
6932954395662022656	-0.299605	-0.114906	-0.0506426	1.22795	-1.50132	2.3056	2.95535	-2.94131	-0.0057437
6932954389228776448	-0.299122	-0.114331	-0.0498552	1.22771	-1.50167	2.30525	2.95556	-2.94134	-0.00567446
6932954382795529216	-0.299208	-0.114711	-0.0502287	1.22813	-1.50156	2.30479	2.95549	-2.94131	-0.00556013
6932954376362284032	-0.299628	-0.11478	-0.0498552	1.22807	-1.50129	2.3052	2.95522	-2.94158	-0.00562776
6932954369929037824	-0.29949	-0.115144	-0.0502432	1.22845	-1.50159	2.3052	2.95526	-2.94132	-0.00543132
6932954363495792640	-0.299205	-0.114737	-0.0503672	1.22821	-1.50136	2.30509	2.95565	-2.94136	-0.00574692
6932954357062546432	-0.29939	-0.11432	-0.0504123	1.22789	-1.50197	2.30529	2.95547	-2.94127	-0.00552149
6932954350629300224	-0.29939	-0.114139	-0.0503254	1.22801	-1.50153	2.305	2.95539	-2.94129	-0.00576463
6932954344191756288	-0.299485	-0.114748	-0.0499872	1.22788	-1.50152	2.30516	2.95532	-2.94136	-0.00563581
6932954337758510080	-0.29952	-0.114334	-0.0505202	1.22831	-1.5014	2.30524	2.95525	-2.94151	-0.00564709
6932954331325263872	-0.299615	-0.11416	-0.0500967	1.22828	-1.50151	2.30541	2.95543	-2.94136	-0.00555691
6932954324892017664	-0.29943	-0.114344	-0.0505862	1.22829	-1.5014	2.30538	2.95538	-2.94131	-0.00554564
6932954318458772480	-0.299573	-0.114297	-0.0503527	1.2286	-1.50151	2.3057	2.95544	-2.94131	-0.00575497
6932954312025526272	-0.299517	-0.114779	-0.0502094	1.22807	-1.50189	2.30502	2.95547	-2.94115	-0.00551988
6932954305592280064	-0.299694	-0.114492	-0.0503431	1.22862	-1.50161	2.30521	2.9555	-2.94121	-0.00538462
6932954299159033856	-0.29924	-0.11477	-0.0502207	1.22804	-1.50174	2.3053	2.95548	-2.9412	-0.00562454
6932954292725787648	-0.299625	-0.114366	-0.0503463	1.22784	-1.50172	2.30535	2.95575	-2.94137	-0.00553276
6932954286292542464	-0.299166	-0.114416	-0.0502626	1.22822	-1.50186	2.30555	2.95543	-2.94118	-0.0055698
6932954279859296256	-0.2992	-0.114344	-0.050327	1.22767	-1.50128	2.30497	2.95546	-2.94151	-0.00557302
6932954273426050048	-0.299303	-0.114494	-0.0505282	1.22788	-1.50171	2.30529	2.95565	-2.94146	-0.00555852
6932954266992804864	-0.299779	-0.114426	-0.0503672	1.22782	-1.50136	2.30513	2.95569	-2.94115	-0.00564387
6932954260559557632	-0.299469	-0.114033	-0.0502384	1.22819	-1.50158	2.3053	2.95588	-2.94134	-0.00565675
6932954254126311424	-0.29981	-0.114799	-0.0501965	1.22786	-1.5014	2.30532	2.95557	-2.94135	-0.00557463
6932954247688767488	-0.299093	-0.114532	-0.0502867	1.22802	-1.50155	2.30473	2.9557	-2.94143	-0.00578234
6932954241255522304	-0.299907	-0.114313	-0.0501499	1.22842	-1.50122	2.30544	2.95558	-2.94145	-0.00540717
6932954234822276096	-0.298989	-0.114165	-0.0503238	1.2279	-1.50158	2.30512	2.95577	-2.94166	-0.00556336
6932954228389029888	-0.299639	-0.114674	-0.0500275	1.2285	-1.50124	2.30536	2.95556	-2.94147	-0.00565997
6932954221955784704	-0.299919	-0.114419	-0.0503785	1.22782	-1.50169	2.30561	2.95553	-2.94166	-0.00560522
6932954215522537472	-0.299293	-0.114178	-0.0502448	1.22802	-1.50137	2.30574	2.956	-2.94159	-0.00552471
6932954209089292288	-0.299337	-0.1142	-0.0504735	1.2282	-1.50173	2.3047	2.95569	-2.94152	-0.00543937
6932954202656045056	-0.29966	-0.114487	-0.0501096	1.22834	-1.50166	2.30505	2.95572	-2.94148	-0.00561005
6932954196222799872	-0.299126	-0.115084	-0.0502384	1.2281	-1.50123	2.30517	2.95547	-2.94159	-0.00578395
6932954189789554688	-0.299214	-0.114756	-0.0505443	1.22787	-1.50185	2.30547	2.95591	-2.94153	-0.00567124
6932954183356308480	-0.299519	-0.114555	-0.0499228	1.2276	-1.50179	2.30566	2.95603	-2.94153	-0.00551183
6932954176923061248	-0.299114	-0.114761	-0.0502722	1.22802	-1.50153	2.30535	2.95539	-2.94163	-0.005697
6932954170489816064	-0.299519	-0.115075	-0.0506587	1.22834	-1.50141	2.30532	2.95554	-2.94172	-0.00548607
6932954164056569856	-0.299155	-0.113597	-0.0504139	1.22818	-1.50138	2.30541	2.95551	-2.9416	-0.00550056
6932954157623322624	-0.299251	-0.114484	-0.0499792	1.22825	-1.5017	2.30544	2.95616	-2.94174	-0.00561649
6932954151185779712	-0.299259	-0.114266	-0.0506716	1.22827	-1.50136	2.30527	2.95554	-2.94169	-0.00543776
6932954144752534528	-0.299739	-0.115215	-0.0502159	1.22801	-1.50129	2.30545	2.95575	-2.94174	-0.00555369
6932954138319288320	-0.299481	-0.114316	-0.0502143	1.22758	-1.50121	2.30517	2.95556	-2.94157	-0.00559234
6932954131886040064	-0.299053	-0.11474	-0.0506152	1.22842	-1.50171	2.30508	2.95525	-2.94145	-0.00551827
6932954125448499200	-0.299576	-0.114276	-0.0500758	1.22783	-1.50143	2.30501	2.95544	-2.94161	-0.00550539
6932954119015251968	-0.299428	-0.113682	-0.0499115	1.22816	-1.50134	2.30556	2.95567	-2.94173	-0.00563742
6932954112582005760	-0.299496	-0.114759	-0.0500983	1.22798	-1.50158	2.30547	2.95586	-2.94173	-0.00555208
6932954106148760576	-0.299633	-0.114595	-0.050298	1.22814	-1.5014	2.30526	2.95566	-2.9415	-0.00554725
6932954099715514368	-0.299509	-0.114469	-0.0495412	1.22797	-1.50165	2.30524	2.95595	-2.94173	-0.0055392
6932954093282268160	-0.299507	-0.114529	-0.050401	1.22845	-1.50145	2.30518	2.95578	-2.94152	-0.00567446
6932954086849022976	-0.299424	-0.114458	-0.0505766	1.22807	-1.50135	2.30511	2.95557	-2.94183	-0.00561166
6932954080415775744	-0.299362	-0.115014	-0.0506458	1.22826	-1.50149	2.30527	2.95619	-2.94149	-0.0054442
6932954073982529536	-0.299541	-0.114505	-0.0496603	1.22826	-1.50146	2.30486	2.95601	-2.94146	-0.00551344
6932954067549284352	-0.299222	-0.114656	-0.0505121	1.22845	-1.5013	2.30505	2.95563	-2.94155	-0.00545869
6932954061116038144	-0.299446	-0.114998	-0.0501756	1.22791	-1.5012	2.30537	2.95615	-2.9415	-0.00559556
6932954054682792960	-0.299047	-0.114912	-0.0501724	1.22825	-1.50137	2.30457	2.95588	-2.94158	-0.00553437
6932954048249546752	-0.299293	-0.114948	-0.0499969	1.22827	-1.50189	2.30527	2.95571	-2.94152	-0.00565514
6932954041816299520	-0.299364	-0.114775	-0.0501756	1.22806	-1.50148	2.30503	2.95568	-2.94171	-0.00553598
6932954035383054336	-0.299404	-0.114334	-0.0500887	1.22784	-1.50126	2.30472	2.95558	-2.94169	-0.00547801
6932954028949808128	-0.299316	-0.114969	-0.0503044	1.22829	-1.50173	2.3048	2.9556	-2.94163	-0.00551505
6932954022516561920	-0.299448	-0.114352	-0.0503721	1.2281	-1.50163	2.3051	2.95552	-2.94166	-0.005507
6932954016083316736	-0.299763	-0.114766	-0.0503157	1.22794	-1.50134	2.30513	2.95555	-2.94171	-0.00549734
6932954009650069504	-0.298984	-0.114374	-0.0502078	1.22808	-1.50161	2.30483	2.95572	-2.94171	-0.00546835
6932954003216823296	-0.29904	-0.114142	-0.0500709	1.22791	-1.50146	2.30501	2.95596	-2.94173	-0.00551505
6932953996783578112	-0.29975	-0.114202	-0.0499115	1.22768	-1.50148	2.30548	2.95562	-2.94185	-0.00561649
6932953990350331904	-0.29957	-0.114411	-0.0501402	1.22842	-1.50168	2.30505	2.95593	-2.94169	-0.00559717
6932953983917085696	-0.299478	-0.114576	-0.050517	1.22768	-1.50134	2.30494	2.95569	-2.94164	-0.00566158
6932953977483840512	-0.299491	-0.114795	-0.0507617	1.2276	-1.50119	2.30485	2.9559	-2.94165	-0.00568895
6932953971050593280	-0.29968	-0.114679	-0.0501949	1.22809	-1.50132	2.3057	2.95574	-2.94176	-0.00561488
6932953964617347072	-0.299525	-0.114299	-0.0505218	1.22828	-1.50168	2.30568	2.95582	-2.94188	-0.00563259
6932953958179804160	-0.299556	-0.114711	-0.0507021	1.22804	-1.50117	2.30524	2.95582	-2.94173	-0.00554081
6932953951746557952	-0.299246	-0.114664	-0.050401	1.22778	-1.50161	2.30467	2.95581	-2.94157	-0.00563581
6932953945313311744	-0.300031	-0.114452	-0.0501209	1.22784	-1.50143	2.30495	2.95565	-2.94186	-0.00570183
6932953938880066560	-0.299082	-0.114529	-0.0499212	1.22804	-1.5014	2.30489	2.95579	-2.94172	-0.00576785
6932953932446820352	-0.299659	-0.115023	-0.0501579	1.22752	-1.50137	2.30513	2.95594	-2.94186	-0.00573082
