measurement_time	3D_X	3D_Z	2D_Y2	2D_Y1	2D_X1	2D_X2
6931027852849223680	-0.397742	-2.00483	-0.126034	-0.0883966	-2.74374	-7.13062
6931027846377304064	-0.409301	-2.01051	-0.122764	-0.0940881	-2.75106	-7.13512
6931027839913980928	-0.401353	-2.00366	-0.124025	-0.0863934	-2.74305	-7.12726
6931027833450651648	-0.382404	-1.97879	-0.100609	-0.0621195	-2.71987	-7.103
6931027826978732032	-0.389565	-1.993	-0.114828	-0.0774125	-2.7363	-7.11914
6931027820506809344	-0.401928	-2.00958	-0.1388	-0.093281	-2.747	-7.13432
6931027814043484160	-0.408311	-2.00978	-0.118269	-0.0936315	-2.74717	-7.13551
6931027807580157952	-0.392922	-1.99667	-0.12316	-0.0798112	-2.73547	-7.12197
6931027801108236288	-0.37476	-1.97347	-0.0932681	-0.057367	-2.71569	-7.09666
6931027794644910080	-0.39716	-2	-0.123992	-0.0828467	-2.74187	-7.12305
6931027788172989440	-0.408967	-2.01141	-0.122089	-0.0929948	-2.74885	-7.13481
6931027781709664256	-0.404404	-2.01055	-0.134645	-0.0909208	-2.74913	-7.13247
6931027775246337024	-0.383211	-1.9839	-0.105034	-0.0670199	-2.72286	-7.10852
6931027768774416384	-0.391774	-1.99483	-0.117208	-0.0786215	-2.73286	-7.11915
6931027762311090176	-0.404751	-2.00921	-0.138642	-0.0928887	-2.74697	-7.13555
6931027755847763968	-0.407568	-2.01098	-0.119201	-0.0934161	-2.74958	-7.13496
6931027749375843328	-0.389076	-1.98867	-0.110661	-0.0715506	-2.72884	-7.11309
6931027742912517120	-0.38095	-1.98054	-0.101069	-0.0650778	-2.72218	-7.10535
6931027736440596480	-0.402089	-2.00884	-0.136761	-0.0918598	-2.75108	-7.13232
6931027729968674816	-0.40661	-2.01141	-0.123233	-0.0930656	-2.75028	-7.13579
6931027723496755200	-0.405941	-2.01141	-0.126722	-0.0928212	-2.74855	-7.13586
6931027717024832512	-0.381989	-1.98009	-0.0975448	-0.0636694	-2.72191	-7.10464
6931027710552912896	-0.381291	-1.9775	-0.101587	-0.0613831	-2.72211	-7.10163
6931027704080991232	-0.402803	-2.01083	-0.135218	-0.0934032	-2.7536	-7.13495
6931027697609071616	-0.408137	-2.01145	-0.124725	-0.0932649	-2.75025	-7.1356
6931027691137154048	-0.399902	-2.00607	-0.128031	-0.0875381	-2.74295	-7.12844
6931027684665231360	-0.37786	-1.97619	-0.0959788	-0.0576274	-2.71928	-7.09765
6931027678193311744	-0.395902	-2.00166	-0.124349	-0.0852326	-2.74506	-7.12703
6931027671721387008	-0.408427	-2.01122	-0.127758	-0.0942521	-2.74986	-7.13658
6931027665249467392	-0.408613	-2.0116	-0.118931	-0.0940399	-2.75007	-7.13692
6931027658786139136	-0.383738	-1.98237	-0.107805	-0.0660971	-2.7241	-7.1075
6931027652314218496	-0.382124	-1.9834	-0.102667	-0.0679749	-2.73073	-7.10927
6931027645842297856	-0.402706	-2.01119	-0.136327	-0.0941331	-2.75077	-7.13678
6931027639370377216	-0.410494	-2.01155	-0.123455	-0.0950495	-2.7499	-7.13547
6931027632898455552	-0.397025	-1.99991	-0.123565	-0.0819238	-2.73883	-7.12388
6931027626426535936	-0.376053	-1.97476	-0.0900173	-0.0588043	-2.72019	-7.10073
6931027619954613248	-0.401546	-2.00743	-0.129816	-0.0896218	-2.74919	-7.13129
6931027613491288064	-0.410369	-2.01101	-0.124603	-0.0941942	-2.75176	-7.13599
6931027607027962880	-0.398182	-2.00375	-0.125279	-0.0854963	-2.73707	-7.12726
6931027600556041216	-0.376043	-1.97447	-0.0950785	-0.060187	-2.71586	-7.10093
6931027594092716032	-0.397378	-2.00279	-0.126941	-0.0858114	-2.745	-7.12773
6931027587629388800	-0.405227	-2.0124	-0.136877	-0.0949306	-2.75181	-7.13564
6931027581166065664	-0.409118	-2.01279	-0.125047	-0.0943871	-2.75128	-7.13666
6931027574702738432	-0.394012	-1.99908	-0.121764	-0.0812614	-2.73377	-7.12344
6931027568230816768	-0.385378	-1.98224	-0.101973	-0.0649459	-2.72573	-7.10532
6931027561767490560	-0.390018	-1.99157	-0.11523	-0.0773064	-2.73197	-7.11845
6931027555304163328	-0.40453	-2.01217	-0.142128	-0.0951814	-2.75158	-7.13688
6931027548832242688	-0.410877	-2.01283	-0.125028	-0.0948759	-2.74974	-7.13778
6931027542360323072	-0.389992	-1.99278	-0.114619	-0.0757951	-2.73276	-7.11626
6931027535892700160	-0.39407	-1.997	-0.122044	-0.0810717	-2.73973	-7.12131
6931027529429372928	-0.405568	-2.01295	-0.137182	-0.0946122	-2.75058	-7.13741
6931027522966046720	-0.410276	-2.01336	-0.124581	-0.0957248	-2.75166	-7.13786
6931027516494125056	-0.393819	-1.99758	-0.117314	-0.0795347	-2.73492	-7.12119
6931027510026503168	-0.382262	-1.97755	-0.103699	-0.0639459	-2.72366	-7.10347
6931027503563176960	-0.402565	-2.01104	-0.135796	-0.0954836	-2.75009	-7.13813
6931027497091256320	-0.411649	-2.01324	-0.125131	-0.0959435	-2.75136	-7.13782
6931027490619333632	-0.406636	-2.00783	-0.128246	-0.0900044	-2.74953	-7.13009
6931027484147414016	-0.37987	-1.97534	-0.0991943	-0.0594249	-2.72018	-7.09957
6931027477684086784	-0.396414	-2.00143	-0.125571	-0.0842004	-2.74205	-7.12567
6931027471216462848	-0.406485	-2.01279	-0.136851	-0.0951653	-2.75405	-7.13718
6931027464744542208	-0.411572	-2.01261	-0.124343	-0.0955254	-2.75143	-7.13798
6931027458281217024	-0.39725	-2.0002	-0.124291	-0.0839271	-2.74183	-7.12561
6931027451817890816	-0.382143	-1.9815	-0.103596	-0.0671389	-2.72381	-7.10685
6931027445345969152	-0.404655	-2.01305	-0.137417	-0.0951074	-2.75034	-7.13682
6931027438874048512	-0.411166	-2.0131	-0.124716	-0.095638	-2.75216	-7.13654
6931027432402126848	-0.397642	-2.00332	-0.12579	-0.0858242	-2.74185	-7.12685
6931027425938800640	-0.380069	-1.97623	-0.0969949	-0.0593381	-2.71912	-7.10013
6931027419475475456	-0.404446	-2.0116	-0.136488	-0.0941749	-2.75169	-7.13697
6931027413003554816	-0.411707	-2.01197	-0.1247	-0.0948019	-2.75249	-7.13773
6931027406540228608	-0.408854	-2.01233	-0.128828	-0.0955415	-2.75064	-7.13746
6931027400068307968	-0.388381	-1.98962	-0.11067	-0.0710683	-2.727	-7.112
6931027393596387328	-0.38015	-1.97611	-0.0962168	-0.0598461	-2.71915	-7.10104
6931027387133061120	-0.397066	-2.00388	-0.127025	-0.0880751	-2.74582	-7.12849
6931027380661139456	-0.408665	-2.01344	-0.120426	-0.09522	-2.74953	-7.13631
6931027374197813248	-0.410083	-2.01264	-0.129504	-0.0948695	-2.74875	-7.13708
6931027367734487040	-0.384806	-1.98208	-0.107609	-0.0645151	-2.72724	-7.1057
6931027361262566400	-0.390021	-1.99174	-0.117529	-0.0756472	-2.73535	-7.11708
6931027354799241216	-0.403166	-2.01143	-0.137015	-0.0944579	-2.75091	-7.13619
6931027348335915008	-0.411083	-2.01224	-0.124668	-0.0952811	-2.75287	-7.1372
6931027341868292096	-0.391108	-1.99418	-0.115835	-0.0759719	-2.73133	-7.11866
6931027335396370432	-0.383015	-1.98178	-0.10313	-0.0673383	-2.72571	-7.10647
6931027328924448768	-0.399095	-2.00681	-0.131581	-0.0902456	-2.74632	-7.13113
6931027322461123584	-0.410932	-2.01331	-0.124725	-0.0946444	-2.74856	-7.13735
6931027315997796352	-0.405655	-2.01241	-0.131925	-0.0935029	-2.74744	-7.13731
6931027309525878784	-0.383182	-1.98029	-0.104407	-0.0621066	-2.7218	-7.10378
6931027303062549504	-0.392205	-1.99251	-0.116265	-0.0783225	-2.73624	-7.11787
6931027296599223296	-0.403391	-2.01117	-0.139568	-0.0936026	-2.74862	-7.13565
6931027290127302656	-0.407215	-2.01208	-0.124143	-0.0942714	-2.75137	-7.13666
6931027283663976448	-0.381934	-1.9822	-0.0994998	-0.0653865	-2.72271	-7.10649
6931027277192055808	-0.394176	-1.99876	-0.122471	-0.0828885	-2.74162	-7.12404
6931027270720135168	-0.405157	-2.01121	-0.131787	-0.0939981	-2.74801	-7.13609
6931027264256808960	-0.40861	-2.01164	-0.119391	-0.0943132	-2.74893	-7.13603
6931027257784887296	-0.387703	-1.98615	-0.111603	-0.067663	-2.72903	-7.10996
6931027251321561088	-0.38641	-1.98576	-0.111349	-0.0709879	-2.7316	-7.11173
6931027244858234880	-0.404005	-2.01153	-0.133555	-0.094146	-2.74816	-7.13581
6931027238394909696	-0.409854	-2.01171	-0.12369	-0.0945158	-2.74858	-7.13661
6931027231931583488	-0.404298	-2.00708	-0.122005	-0.0876892	-2.74479	-7.12872
6931027225468257280	-0.38323	-1.98166	-0.102432	-0.0661228	-2.72346	-7.10643
6931027219004931072	-0.397301	-2.00022	-0.127992	-0.0830589	-2.74281	-7.12557
6931027212541604864	-0.405298	-2.01208	-0.131989	-0.0933903	-2.7487	-7.13593
6931027206078278656	-0.399954	-2.00264	-0.12497	-0.0857535	-2.74376	-7.12726
6931027199614952448	-0.38059	-1.98055	-0.102841	-0.0661164	-2.72487	-7.107
6931027193151627264	-0.397375	-2.00289	-0.12588	-0.0852036	-2.74127	-7.1283
6931027186688301056	-0.407819	-2.01299	-0.127999	-0.0948823	-2.75299	-7.13752
6931027180224974848	-0.409459	-2.01239	-0.120131	-0.0954772	-2.75178	-7.13516
6931027173761648640	-0.385175	-1.98399	-0.104169	-0.065753	-2.72367	-7.10867
6931027167298323456	-0.387938	-1.99053	-0.113638	-0.0745507	-2.73485	-7.1165
6931027160834997248	-0.406967	-2.0118	-0.135761	-0.0947794	-2.75621	-7.13756
6931027154371671040	-0.40953	-2.01201	-0.119857	-0.0955319	-2.74904	-7.13736
6931027147908344832	-0.388622	-1.98899	-0.11132	-0.0708914	-2.72968	-7.11248
6931027141445017600	-0.385307	-1.98596	-0.111095	-0.0698624	-2.73093	-7.10955
6931027134981691392	-0.404999	-2.0126	-0.135925	-0.0948759	-2.75169	-7.13642
6931027128518365184	-0.409243	-2.01311	-0.12478	-0.0957923	-2.75376	-7.13719
6931027122055040000	-0.391658	-1.99469	-0.113867	-0.0767051	-2.7313	-7.11836
6931027115591713792	-0.386921	-1.98883	-0.110825	-0.0728882	-2.73147	-7.11473
6931027109128387584	-0.406131	-2.01293	-0.136298	-0.0950463	-2.75224	-7.13765
6931027102665061376	-0.411067	-2.01193	-0.124796	-0.0954836	-2.75155	-7.13832
6931027096201735168	-0.394089	-1.99833	-0.119076	-0.0811843	-2.73636	-7.12387
6931027089738408960	-0.379529	-1.97712	-0.0970142	-0.0611034	-2.72062	-7.10135
6931027083275083776	-0.40553	-2.01304	-0.13715	-0.0954097	-2.75152	-7.13742
6931027076811757568	-0.410134	-2.01387	-0.12606	-0.0952135	-2.74956	-7.1371
6931027070348431360	-0.394475	-1.99705	-0.119735	-0.0789012	-2.73599	-7.12135
6931027063885105152	-0.38123	-1.98017	-0.0969499	-0.0653221	-2.72074	-7.10646
6931027057413183488	-0.405784	-2.01292	-0.136919	-0.0941235	-2.75437	-7.13711
6931027050949857280	-0.410038	-2.0124	-0.124844	-0.0960045	-2.74884	-7.13764
6931027044486532096	-0.402523	-2.00745	-0.132073	-0.0908115	-2.74582	-7.13284
6931027038023205888	-0.378677	-1.97675	-0.0985641	-0.0597432	-2.71996	-7.10031
6931027031559879680	-0.402652	-2.00877	-0.136825	-0.0917151	-2.75182	-7.13189
6931027025087959040	-0.411723	-2.01337	-0.126086	-0.0964193	-2.75179	-7.137
6931027018624632832	-0.407173	-2.01205	-0.135751	-0.0926829	-2.7487	-7.13579
6931027012161307648	-0.380783	-1.97962	-0.0965094	-0.0629813	-2.71799	-7.10432
6931027005697981440	-0.393803	-1.99713	-0.119503	-0.0808691	-2.74228	-7.12232
6931026999234654208	-0.406504	-2.01209	-0.137285	-0.095683	-2.75069	-7.1371
6931026992771328000	-0.410147	-2.01306	-0.125529	-0.0960367	-2.75343	-7.13973
6931026986299407360	-0.399825	-2.00633	-0.130777	-0.0891105	-2.74708	-7.13178
6931026979827486720	-0.379892	-1.98007	-0.0997088	-0.0643543	-2.71954	-7.1031
6931026973355566080	-0.379754	-1.9695	-0.0712933	-0.0528395	-2.71323	-7.09258
6931026966892239872	-0.409864	-2.01335	-0.126182	-0.0958406	-2.75332	-7.13699
6931026960428913664	-0.392221	-1.99549	-0.113494	-0.080136	-2.34082	-6.08908
6931026953956992000	-0.37876	-1.96601	-0.0960785	-0.0496176	-0.272748	-0.25825
6931026947493666816	-0.403989	-1.99217	-0.107288	-0.0742259	-0.288231	-0.275626
6931026941030342656	-0.394333	-1.98517	-0.116815	-0.0710683	-0.292723	-0.27633
6931026934558419968	-0.378217	-1.96588	-0.0963004	-0.0502832	-0.272948	-0.259851
6931026928095093760	-0.417662	-2.01034	-0.132819	-0.0914064	-0.305646	-0.293392
6931026921623172096	-0.394703	-1.98839	-0.117311	-0.0713802	-0.289289	-0.274006
6931026915151252480	-0.378796	-1.96575	-0.0963647	-0.050251	-0.272851	-0.258635
6931026908687926272	-0.395709	-1.9827	-0.109053	-0.0647819	-0.28517	-0.273414
6931026902224600064	-0.417067	-2.0102	-0.128735	-0.0920688	-0.30517	-0.290951
6931026895761273856	-0.404034	-1.99724	-0.135867	-0.080956	-0.299251	-0.285215
6931026889297948672	-0.389825	-1.97895	-0.112236	-0.0623703	-0.283716	-0.271263
6931026882834621440	-0.419048	-2.00994	-0.128478	-0.0928405	-0.307948	-0.292453
6931026876371298304	-0.412871	-2.00933	-0.140922	-0.0915575	-0.306064	-0.294517
6931026869907969024	-0.405259	-1.99975	-0.138999	-0.0834158	-0.483914	-0.721093
6931026863444642816	-0.371809	-1.968	-0.0842004	-0.0527817	-2.71478	-7.09272
6931026856981316608	-0.380503	-1.9802	-0.0982811	-0.0635375	-2.72146	-7.10424
6931026850517990400	-0.409665	-2.01263	-0.119491	-0.0959724	-2.75173	-7.13862
6931026844054664192	-0.399266	-2.00634	-0.131976	-0.0893549	-2.74448	-7.13127
6931026837591337984	-0.379953	-1.97879	-0.103558	-0.0632288	-2.72451	-7.10422
6931026831128012800	-0.37876	-1.97678	-0.0971428	-0.0611291	-2.7184	-7.10221
6931026824664686592	-0.399484	-2.00689	-0.131147	-0.0886732	-2.74503	-7.12971
6931026818201360384	-0.384355	-1.98658	-0.106616	-0.0694637	-2.73121	-7.11054
6931026811738034176	-0.376931	-1.96902	-0.0698528	-0.0527881	-2.71384	-7.09313
6931026805266112512	-0.409633	-2.01419	-0.119799	-0.095564	-2.75059	-7.13783
6931026798802786304	-0.401394	-2.00893	-0.132793	-0.0931235	-2.75129	-7.1354
6931026792339461120	-0.404854	-2.00732	-0.112661	-0.0894063	-2.74514	-7.13114
6931026785876134912	-0.403954	-2.01332	-0.139822	-0.0952071	-2.75038	-7.13806
6931026779412808704	-0.379532	-1.98006	-0.0997506	-0.0632771	-2.72449	-7.10379
6931026772949482496	-0.378982	-1.97675	-0.0964837	-0.0602384	-2.71975	-7.09988
6931026766486157312	-0.40833	-2.01226	-0.117156	-0.0931942	-2.7461	-7.13559
6931026760022831104	-0.410665	-2.01375	-0.123571	-0.0959692	-2.7511	-7.13831
6931026753559504896	-0.405112	-2.01241	-0.137658	-0.0947376	-2.75334	-7.13721
6931026747096178688	-0.39277	-1.98816	-0.0946219	-0.0718239	-2.727	-7.11337
6931026740632852480	-0.40979	-2.01292	-0.124172	-0.0951975	-2.75158	-7.13746
6931026734169526272	-0.403938	-2.01253	-0.137279	-0.0951589	-2.75261	-7.13737
6931026727706200064	-0.389201	-1.99226	-0.113979	-0.0753642	-2.73325	-7.11765
6931026721242874880	-0.373854	-1.96806	-0.0867278	-0.0518041	-2.71396	-7.09176
6931026714779548672	-0.386044	-1.98323	-0.099577	-0.066081	-2.7226	-7.10763
6931026708316222464	-0.408369	-2.0128	-0.120639	-0.095757	-2.74695	-7.13633
6931026701844300800	-0.370577	-1.96745	-0.0858146	-0.0515726	-2.7118	-7.09197
6931026695380974592	-0.384889	-1.98088	-0.100741	-0.0648173	-2.72479	-7.10529
6931026688917649408	-0.394372	-2.00155	-0.123198	-0.0840943	-2.74065	-7.12508
6931026682445728768	-0.369696	-1.9676	-0.082673	-0.0506658	-2.7112	-7.09201
6931026675982402560	-0.409938	-2.01281	-0.122996	-0.0945254	-2.74905	-7.13699
6931026669510480896	-0.392639	-1.99564	-0.119272	-0.0788787	-2.73843	-7.12086
6931026663038561280	-0.375908	-1.96748	-0.0733706	-0.0513154	-2.71392	-7.09174
6931026656575235072	-0.40924	-2.01256	-0.123285	-0.0950881	-2.75093	-7.13686
6931026650111908864	-0.396169	-2.00296	-0.124973	-0.0864416	-2.74587	-7.12726
6931026643648582656	-0.372661	-1.96757	-0.0865509	-0.0536531	-2.71416	-7.09385
6931026637185255424	-0.390349	-1.98524	-0.0937698	-0.0684444	-2.72663	-7.11028
6931026630713334784	-0.408681	-2.01258	-0.122629	-0.0949724	-2.75136	-7.13683
6931026624250009600	-0.403687	-2.01239	-0.130838	-0.0946347	-2.74907	-7.13662
6931026617778091008	-0.383963	-1.98733	-0.113198	-0.0712065	-2.72983	-7.11063
6931026611314761728	-0.383191	-1.9813	-0.0968599	-0.0635472	-2.72194	-7.10491
6931026604851435520	-0.400784	-2.00153	-0.106223	-0.0828724	-2.73667	-7.12566
6931026598388109312	-0.408346	-2.01244	-0.122568	-0.0951203	-2.74686	-7.13671
6931026591924783104	-0.397918	-2.00472	-0.130777	-0.0871973	-2.74622	-7.13006
6931026585461460992	-0.371313	-1.96716	-0.0857696	-0.0513057	-2.71211	-7.09203
6931026578998131712	-0.387269	-1.98478	-0.102117	-0.0673286	-2.72745	-7.10814
6931026572534805504	-0.409424	-2.01182	-0.122832	-0.0942006	-2.74979	-7.13573
6931026566071479296	-0.402626	-2.01201	-0.131491	-0.0955029	-2.74802	-7.13606
6931026559608153088	-0.387118	-1.98882	-0.10896	-0.073094	-2.73437	-7.11529
6931026553136231424	-0.407694	-2.01328	-0.123169	-0.0958406	-2.74943	-7.13732
6931026546672905216	-0.403694	-2.01256	-0.129845	-0.0946508	-2.75043	-7.1376
6931026540209580032	-0.371468	-1.96784	-0.0867825	-0.0523797	-2.71161	-7.09203
6931026533746253824	-0.391783	-1.99022	-0.0993873	-0.0717564	-2.72848	-7.11372
6931026527282928640	-0.40925	-2.01225	-0.120812	-0.0951556	-2.74934	-7.13741
6931026520819601408	-0.391664	-1.99439	-0.118632	-0.0796762	-2.73856	-7.11958
6931026514356276224	-0.372879	-1.96673	-0.0886507	-0.0509713	-2.71151	-7.09121
6931026507892950016	-0.398176	-1.99376	-0.10449	-0.0763224	-2.73614	-7.11875
6931026501429623808	-0.409575	-2.01192	-0.124668	-0.0945897	-2.75169	-7.13703
6931026494966297600	-0.376899	-1.97317	-0.096757	-0.059277	-2.71812	-7.10135
6931026488502971392	-0.393349	-1.98617	-0.0978567	-0.0691293	-2.72804	-7.11206
6931026482039645184	-0.409086	-2.01157	-0.12077	-0.094638	-2.74983	-7.13686
6931026475576322048	-0.403571	-2.01158	-0.13315	-0.0939788	-2.75212	-7.13569
6931026469112993792	-0.389687	-1.99092	-0.114864	-0.075914	-2.73451	-7.11512
6931026462649667584	-0.378638	-1.96717	-0.0745828	-0.0508298	-2.71353	-7.09194
6931026456186341376	-0.40726	-2.0118	-0.12461	-0.0937601	-2.74919	-7.13673
6931026449723015168	-0.384603	-1.98442	-0.109455	-0.0682257	-2.73054	-7.10946
6931026443259688960	-0.37213	-1.96679	-0.0906025	-0.0511417	-2.71403	-7.09146
6931026436796362752	-0.402803	-2.00387	-0.109873	-0.0849303	-2.74156	-7.12845
6931026430324442112	-0.390198	-1.99151	-0.114433	-0.0766086	-2.73556	-7.11803
6931026423861115904	-0.372709	-1.96645	-0.089953	-0.0513926	-2.71477	-7.09105
6931026417397789696	-0.398787	-1.99628	-0.10232	-0.0788273	-2.7365	-7.12101
6931026410934463488	-0.389786	-1.99171	-0.113613	-0.0759494	-2.7386	-7.11864
6931026404471137280	-0.371284	-1.96705	-0.0856699	-0.0508556	-2.71339	-7.09206
6931026397999216640	-0.410604	-2.01165	-0.120992	-0.0940431	-2.75338	-7.13597
6931026391535890432	-0.394687	-1.99901	-0.123848	-0.0832711	-2.74239	-7.12448
6931026385072564224	-0.380256	-1.98196	-0.0997056	-0.0653736	-2.72678	-7.10665
6931026378600643584	-0.374439	-1.9721	-0.0860943	-0.0542158	-2.71454	-7.09648
6931026372137317376	-0.399266	-1.99809	-0.104159	-0.0805154	-2.73464	-7.12146
6931026365665395712	-0.408449	-2.01244	-0.119507	-0.0944354	-2.75048	-7.13558
6931026359202070528	-0.399578	-2.00679	-0.135658	-0.0896668	-2.7479	-7.13064
6931026352738744320	-0.376207	-1.97379	-0.0948759	-0.0574956	-2.72139	-7.09816
6931026346266823680	-0.392452	-1.98751	-0.0926443	-0.0707467	-2.73284	-7.1121
6931026339803497472	-0.408797	-2.01024	-0.123533	-0.094117	-2.75127	-7.13585
6931026333340171264	-0.399436	-2.00428	-0.132205	-0.0868661	-2.74589	-7.12922
6931026326868250624	-0.379526	-1.97854	-0.102413	-0.0614121	-2.72026	-7.10156
6931026320396333056	-0.384889	-1.98258	-0.106664	-0.0657787	-2.72615	-7.10645
6931026313924408320	-0.407562	-2.00969	-0.116243	-0.0920012	-2.74904	-7.13322
6931026307461082112	-0.37323	-1.96735	-0.0898372	-0.0506176	-2.71133	-7.09134
6931026300997755904	-0.386519	-1.98321	-0.098921	-0.0648109	-2.72607	-7.10728
6931026294534430720	-0.407424	-2.01014	-0.115709	-0.0916636	-2.74652	-7.1343
6931026288071104512	-0.374529	-1.9702	-0.0919305	-0.0557592	-2.72015	-7.09609
6931026281607780352	-0.384114	-1.98191	-0.103239	-0.0636694	-2.72651	-7.10509
6931026275135856640	-0.403433	-2.00147	-0.10822	-0.0833901	-2.73717	-7.12496
6931026268672533504	-0.408703	-2.01214	-0.123979	-0.0940013	-2.75112	-7.1359
6931026262209205248	-0.393349	-1.9971	-0.120375	-0.0805219	-2.73883	-7.12199
6931026255745881088	-0.393044	-1.9874	-0.0971043	-0.0692483	-2.73228	-7.11259
6931026249282552832	-0.410067	-2.01145	-0.123188	-0.0943968	-2.75267	-7.13606
6931026242819226624	-0.403735	-2.01079	-0.136983	-0.0950624	-2.75439	-7.13628
6931026236355900416	-0.384487	-1.98412	-0.109564	-0.0684026	-2.73013	-7.10865
6931026229892574208	-0.378741	-1.96865	-0.0729075	-0.0542994	-2.71401	-7.09369
6931026223429248000	-0.397526	-2.00443	-0.132597	-0.0872166	-2.74537	-7.12977
6931026216965922816	-0.379722	-1.97603	-0.0972457	-0.0613542	-2.72284	-7.10224
6931026210502596608	-0.400269	-1.99994	-0.110079	-0.0817277	-2.74155	-7.12298
6931026204039270400	-0.411089	-2.01217	-0.124034	-0.0948598	-2.75255	-7.13712
6931026197571647488	-0.395832	-1.99907	-0.122314	-0.0828949	-2.74534	-7.12505
6931026191108321280	-0.404874	-2.00658	-0.116796	-0.0893935	-2.74206	-7.13181
6931026184644995072	-0.403475	-2.011	-0.136652	-0.093728	-2.75245	-7.13648
6931026178181667840	-0.378085	-1.96706	-0.0743867	-0.0510421	-2.71114	-7.09189
6931026171718341632	-0.409099	-2.01155	-0.124414	-0.0940367	-2.75124	-7.13733
6931026165255015424	-0.404124	-2.01132	-0.140713	-0.0934997	-2.75009	-7.13456
6931026158791689216	-0.378127	-1.97586	-0.0952425	-0.060486	-2.7197	-7.10005
6931026152328364032	-0.389761	-1.98508	-0.100394	-0.0674187	-2.72496	-7.10948
6931026145856443392	-0.408909	-2.01153	-0.119667	-0.0935897	-2.74676	-7.13733
6931026139393117184	-0.385224	-1.98446	-0.109706	-0.0685377	-2.7313	-7.10958
6931026132929790976	-0.373313	-1.96947	-0.084329	-0.0522993	-2.71448	-7.09424
6931026126466464768	-0.408928	-2.01161	-0.119774	-0.0946058	-2.7499	-7.13699
6931026120003139584	-0.394192	-1.99825	-0.119803	-0.0822936	-2.73899	-7.12231
6931026113539813376	-0.371567	-1.96724	-0.0864159	-0.0504986	-2.71372	-7.09059
6931026107076486144	-0.410523	-2.01168	-0.124185	-0.0947409	-2.74863	-7.1366
6931026100613163008	-0.373072	-1.96945	-0.0892263	-0.0526209	-2.71568	-7.09397
6931026094149834752	-0.37822	-1.96755	-0.073541	-0.050772	-2.71168	-7.09203
6931026087686508544	-0.375889	-1.96643	-0.0828081	-0.0524794	-2.71143	-7.09217
6931026081223180288	-0.40852	-2.01208	-0.12506	-0.0945608	-2.75323	-7.13685
6931026074759856128	-0.380642	-1.97201	-0.0797019	-0.0553605	-2.7153	-7.09715
6931026068296529920	-0.39414	-1.99572	-0.121442	-0.0797662	-2.73841	-7.12063
6931026061833203712	-0.371236	-1.96798	-0.0877728	-0.0514183	-2.71255	-7.09159
6931026055369878528	-0.398787	-1.99417	-0.104079	-0.0772903	-2.73387	-7.11944
6931026048906552320	-0.407427	-2.01023	-0.12241	-0.0933132	-2.75228	-7.13497
6931026042443226112	-0.372336	-1.9675	-0.0846667	-0.0517913	-2.71471	-7.09216
6931026035979899904	-0.388166	-1.98003	-0.0834608	-0.0630198	-2.72235	-7.10402
6931026029516573696	-0.40888	-2.0134	-0.125385	-0.095445	-2.75138	-7.13735
6931026023044652032	-0.373046	-1.96819	-0.088223	-0.0542608	-2.7156	-7.09405
6931026016581326848	-0.396307	-1.99407	-0.0979178	-0.0748883	-2.73384	-7.11641
6931026010109406208	-0.382674	-1.98264	-0.0982972	-0.066872	-2.72841	-7.10729
6931026003646080000	-0.409211	-2.01066	-0.122896	-0.0925029	-2.74896	-7.13543
6931025997182753792	-0.377886	-1.97316	-0.0961718	-0.0558975	-2.72006	-7.09701
6931025990719427584	-0.405362	-2.00682	-0.117134	-0.0884963	-2.7459	-7.13068
6931025984256103424	-0.384185	-1.98362	-0.101635	-0.0688206	-2.73027	-7.10883
6931025977792778240	-0.407022	-2.00831	-0.116381	-0.0914707	-2.74316	-7.13356
6931025971320854528	-0.37403	-1.9696	-0.0931845	-0.0534248	-2.71411	-7.09438
6931025964857528320	-0.409752	-2.01346	-0.124684	-0.0954708	-2.75014	-7.13699
6931025958385607680	-0.376484	-1.97334	-0.0934964	-0.0585342	-2.72163	-7.09886
6931025951922281472	-0.407234	-2.00687	-0.118417	-0.0882809	-2.7467	-7.12944
6931025945458956288	-0.377082	-1.9731	-0.0924546	-0.0559747	-2.71923	-7.09787
6931025938995629056	-0.410398	-2.01168	-0.123195	-0.0942071	-2.75212	-7.13621
6931025932532302848	-0.389848	-1.98341	-0.0880462	-0.0662289	-2.72557	-7.10891
6931025926068976640	-0.374828	-1.96792	-0.0928019	-0.0526659	-2.71798	-7.09361
6931025919605650432	-0.409337	-2.01126	-0.124404	-0.0946058	-2.74985	-7.13686
6931025913142324224	-0.373828	-1.96847	-0.0876153	-0.0522897	-2.71567	-7.0925
6931025906678998016	-0.412475	-2.01493	-0.127793	-0.0973872	-2.75288	-7.13936
6931025900211375104	-0.391954	-1.98727	-0.0921942	-0.0692001	-2.72761	-7.11172
6931025893748048896	-0.39551	-1.99841	-0.124063	-0.0811521	-2.74363	-7.12316
6931025887284722688	-0.393902	-1.9886	-0.0989918	-0.0727082	-2.72986	-7.11392
6931025880821397504	-0.375021	-1.96838	-0.0922199	-0.0535759	-2.71364	-7.09292
6931025874358071296	-0.412057	-2.01395	-0.126446	-0.0961782	-2.75408	-7.1391
6931025867894745088	-0.373783	-1.96759	-0.0853837	-0.0524569	-2.7131	-7.09269
6931025861431418880	-0.375124	-1.96962	-0.0841104	-0.0536177	-2.71213	-7.09417
